date,cust_email,cust_location,product_id,product_quantity
2020-02-16,gui@msn.com,60092,CETF896XNYPA,4
2020-02-16,gui@msn.com,60092,EODVRRJE14BV,3
2020-02-16,troz@live.com,76526,QOLPKC8RKB7N,1
2020-02-16,troz@live.com,76526,YOMNTH0ZHRIN,1
2020-02-16,ny@icloud.com,03857,4EUJPABKHLEH,2
2020-02-16,ny@icloud.com,03857,EGJOU7EIEC5X,2
2020-02-16,ny@icloud.com,03857,5HU7K115HPAS,2
2020-02-16,ny@icloud.com,03857,S65Y7B943UW3,1
2020-02-16,traom@msn.com,28523,5K3S1G7PUNM3,5
2020-02-16,key@aol.com,10948,KETKJ4034F8K,2
2020-02-16,key@aol.com,10948,2FO5Y7YY5187,4
2020-02-16,flaosh@icloud.com,09071,9BCTIMR85O1F,1
2020-02-16,flaosh@icloud.com,09071,S1ZZXH4GLIW8,1
2020-02-16,strair@outlook.com,40351,9UVCTRRV0Y9A,1
2020-02-16,spy@outlook.com,93073,4N4MDBKWIQ1I,3
2020-02-16,stroump@yahoo.com,89847,EO6JTHAROKR1,1
2020-02-16,stroump@yahoo.com,89847,WN4CC7OV5Q0W,1
2020-02-16,stroump@yahoo.com,89847,8WVDAGJH3L4E,3
2020-02-16,gruo@hotmail.com,25505,H9B3QU17EMES,1
2020-02-16,gruo@hotmail.com,25505,Z3GUR0S9ABRB,1
2020-02-16,gruo@hotmail.com,25505,8TQKTK9N12HQ,1
2020-02-16,wab@hotmail.com,91270,H6DT9KWIM4DX,1
2020-02-16,pua@mail.com,59494,F4XJ47VVS92Y,2
2020-02-17,dip@gmail.com,08623,MXT60GCPYGVX,1
2020-02-17,dip@gmail.com,08623,665BDXK7IHMP,1
2020-02-17,dip@gmail.com,08623,NGUXXWV94NOY,5
2020-02-17,gleo@hotmail.com,74008,PD1PPFD6A3Z5,2
2020-02-17,gleo@hotmail.com,74008,ECW5VXNH1ACG,4
2020-02-17,broest@yahoo.com,17813,G0SXOERPBD9M,1
2020-02-17,zou@gmail.com,94565,T74Z26O2LOMW,1
2020-02-17,zou@gmail.com,94565,5M4LZKDKQS6K,3
2020-02-17,zou@gmail.com,94565,8D8SJNGYYZ84,1
2020-02-17,de@aol.com,58126,SJL90LYC5Q3H,1
2020-02-17,de@aol.com,58126,AUIRK1KIF2T1,4
2020-02-17,prib@msn.com,69839,AE1AV5GX0G04,1
2020-02-17,rue@aol.com,01583,FO4DS47DBV1U,4
2020-02-17,rue@aol.com,01583,VNYKLCEZQMG7,2
2020-02-17,rue@aol.com,01583,N4HBYRUA3FKE,1
2020-02-17,sleot@gmail.com,79570,Q3KCZ5WQSD8X,1
2020-02-17,sleot@gmail.com,79570,JJYUCQTTXS8G,1
2020-02-17,paisk@gmail.com,50919,F0SRWZ42KSZH,1
2020-02-17,skienk@hotmail.com,62065,KN33SV4PGSC4,3
2020-02-17,hue@hotmail.com,53422,XON64USU4FE2,1
2020-02-17,hue@hotmail.com,53422,UBKVTMYI3CIN,1
2020-02-17,droad@mail.com,19670,T6HIGBGAOLET,2
2020-02-18,spua@outlook.com,35996,RNAYM411INJ6,1
2020-02-18,suof@gmail.com,24048,PE61ESIEWL7J,1
2020-02-18,suof@gmail.com,24048,T9A4RE5YPXCS,2
2020-02-18,hank@outlook.com,17022,KGDPV0WEM9QW,1
2020-02-18,hank@outlook.com,17022,FC6E571YXCQA,4
2020-02-18,hank@outlook.com,17022,J952ZYHVE4MP,1
2020-02-18,shiu@outlook.com,20704,7EXHVJ6Z4K4L,1
2020-02-18,shiu@outlook.com,20704,I52MYURNL00V,1
2020-02-18,shiu@outlook.com,20704,D7W13WUO0BMJ,2
2020-02-18,shiu@outlook.com,20704,WYHYQ60OKEP5,1
2020-02-18,zow@gmail.com,02264,A5I6RQIHO0FR,2
2020-02-18,zow@gmail.com,02264,N225O2IQJBZM,4
2020-02-18,spam@outlook.com,88979,L27V18LPP70Y,1
2020-02-18,zomp@gmail.com,14948,ML1CPJDYQ107,1
2020-02-18,zomp@gmail.com,14948,TOW96YNBVH80,1
2020-02-18,ye@inbox.com,71758,W9RXXTOV93F2,1
2020-02-18,yeont@gmail.com,19670,5EG6SMPBSU8J,2
2020-02-18,yeont@gmail.com,19670,ZUA6CONTKR24,1
2020-02-18,yeont@gmail.com,19670,CR7M48RFYSUV,1
2020-02-18,clie@gmail.com,12552,139C4A5JDC4D,1
2020-02-18,snionk@icloud.com,58248,DZBKDSTI7L68,2
2020-02-18,snionk@icloud.com,58248,B0GG9NXYUPDA,1
2020-02-18,snionk@icloud.com,58248,0U3BV6A44IBQ,1
2020-02-18,praf@gmail.com,75211,4RH6N4I3SPVQ,1
2020-02-18,pro@msn.com,37933,586QZ6CDU7DY,5
2020-02-18,pro@msn.com,37933,UF0GROTNX5SE,2
2020-02-18,ti@gmail.com,64026,BASWID0S5OL0,1
2020-02-18,ti@gmail.com,64026,K143S05OFK4I,1
2020-02-18,mif@gmail.com,73635,QOR6ZIB4PDSC,1
2020-02-18,tess@inbox.com,53130,0GIDRDWPNPM4,3
2020-02-18,tess@inbox.com,53130,RYR0SPHP17AG,1
2020-02-18,tess@inbox.com,53130,FJNQNUMW3U4D,1
2020-02-18,tess@inbox.com,53130,DBZVK8A0XDUK,3
2020-02-19,ray@yahoo.com,99570,A286WO2PW0UU,2
2020-02-19,ray@yahoo.com,99570,S5600XP1SZPJ,3
2020-02-19,blae@yahoo.com,16940,KN33SV4PGSC4,1
2020-02-19,blae@yahoo.com,16940,H4HQBICRRUF4,3
2020-02-19,flao@gmail.com,56697,T3Q4QMQ1OFYW,1
2020-02-19,flao@gmail.com,56697,3UV55T66769A,2
2020-02-19,flao@gmail.com,56697,4J2U44E832PN,2
2020-02-19,vud@gmail.com,30272,5C0A76EXAVGB,1
2020-02-19,jae@msn.com,29837,GQLIWJLWUU1F,3
2020-02-19,jae@msn.com,29837,2SJZU5K8FX4G,1
2020-02-19,trai@hotmail.com,17022,0VEK4I7BOCF2,2
2020-02-19,trai@hotmail.com,17022,F9KN648A938L,2
2020-02-19,trai@hotmail.com,17022,MBI5DK38PV5J,2
2020-02-19,trai@hotmail.com,17022,M8A90Z8FND4X,2
2020-02-19,trai@hotmail.com,17022,WNA4SO94E6UY,1
2020-02-19,gu@outlook.com,14779,WOFGJVP9V19A,1
2020-02-19,sho@outlook.com,07861,Y21OLCOG6HVT,1
2020-02-19,swi@aol.com,85440,BDUNXMNONUH9,1
2020-02-19,gruent@hotmail.com,76526,QRXQRH96VY4H,1
2020-02-19,brong@gmail.com,07861,6Z70EYBPQF1Z,3
2020-02-19,brong@gmail.com,07861,T6HXZ72999AP,1
2020-02-19,brong@gmail.com,07861,S6LCFC74OPHE,4
2020-02-19,sneo@aol.com,26691,OVJPTI91EPRQ,1
2020-02-19,cror@yahoo.com,27109,2IQU54R4L5G1,2
2020-02-19,cror@yahoo.com,27109,V9JJ8Z5SYEWR,1
2020-02-19,naat@yahoo.com,42136,SZUWT4BA8JFR,2
2020-02-19,crauk@yahoo.com,58059,XIRDML6NVRBK,2
2020-02-19,crauk@yahoo.com,58059,2NN732AGXDT9,1
2020-02-19,sle@gmail.com,66110,5B8YP35LWT8I,4
2020-02-19,shuev@yahoo.com,07813,TR3193O75N7V,2
2020-02-19,gif@live.com,68340,EX5677C0318T,3
2020-02-19,braa@gmail.com,44227,E8OQCIB4CAPK,3
2020-02-19,dre@inbox.com,89367,6ZPUFYB21NUN,1
2020-02-19,geag@gmail.com,17638,XWK3P1SDU1HD,3
2020-02-20,mess@aol.com,66340,VRJROEOULHGE,2
2020-02-20,mess@aol.com,66340,6TVA900CAX7C,2
2020-02-20,mess@aol.com,66340,80TU6JV50H8O,1
2020-02-20,breo@outlook.com,82302,DK1NTCME4KD6,2
2020-02-20,breo@outlook.com,82302,3CRLKDJNV030,1
2020-02-20,skav@aol.com,77978,IBP68PEAZC9J,1
2020-02-20,skav@aol.com,77978,QVD8BZB5MBR1,2
2020-02-20,skav@aol.com,77978,0ZDAJ57JGZOT,1
2020-02-20,glunk@icloud.com,16540,K3LOAP71BMND,3
2020-02-20,cruct@icloud.com,00359,4QG2Z8Y5ZOGU,1
2020-02-20,cruct@icloud.com,00359,C55HDQSV0ULD,1
2020-02-20,swag@gmail.com,70764,ENT2A5RJQT22,1
2020-02-20,swag@gmail.com,70764,45VY6KXN4ITU,1
2020-02-20,swag@gmail.com,70764,YQ5V5W23RSAN,2
2020-02-20,swag@gmail.com,70764,LT0ZDMH2HULS,1
2020-02-20,grei@gmail.com,68032,4KO3G7ZCDJ45,1
2020-02-20,snae@icloud.com,12002,OY3TA8KRH4H4,2
2020-02-20,strimp@outlook.com,38813,HR2CJ8VW76UH,2
2020-02-20,strimp@outlook.com,38813,GPH1DHEU94PQ,1
2020-02-20,strimp@outlook.com,38813,XH9PDPVE7XRA,1
2020-02-20,chaupt@yahoo.com,74008,8VIZB9KAY1IR,1
2020-02-20,chaupt@yahoo.com,74008,9KBWSF6YUEKE,3
2020-02-20,chaupt@yahoo.com,74008,9NL3DDMXVN82,3
2020-02-20,stoss@msn.com,01583,41XW0BXO0XKN,2
2020-02-20,stoss@msn.com,01583,VW4ARONEMAFV,1
2020-02-20,ba@gmail.com,40553,4RS0EO28OPOB,2
2020-02-20,ba@gmail.com,40553,P0YRFPFX8O9Q,1
2020-02-20,ba@gmail.com,40553,G00683E8YNBB,2
2020-02-20,ba@gmail.com,40553,HGQXLSMB9QH1,3
2020-02-20,ba@gmail.com,40553,OJ9RN944WSU0,2
2020-02-20,skond@gmail.com,30272,A288VA6VA09C,1
2020-02-20,pai@inbox.com,70878,TQHEX015C3M4,1
2020-02-20,spaw@live.com,56303,MKL544JY8MTJ,1
2020-02-20,spaw@live.com,56303,PHIJBPF4KYJF,1
2020-02-20,biend@outlook.com,95654,Z5X2UT14LU1I,1
2020-02-20,slun@icloud.com,58094,FXDDP83UOV6M,4
2020-02-20,slun@icloud.com,58094,BEDZ4ATPY51B,1
2020-02-20,dy@icloud.com,38813,SX18R2NM53QT,1
2020-02-20,dy@icloud.com,38813,GQ1B62WZ8IBT,2
2020-02-20,dy@icloud.com,38813,XKAGXHX4CR3X,3
2020-02-20,pluast@yahoo.com,65590,SYZ8XVYWH00L,1
2020-02-20,gag@outlook.com,69985,01ZHV2CGWVO7,2
2020-02-20,gag@outlook.com,69985,7H8TXG21ZGXJ,2
2020-02-21,chang@aol.com,62291,RWEGFPKG704W,1
2020-02-21,chang@aol.com,62291,YRZIKVUNIOY4,4
2020-02-21,chang@aol.com,62291,U4ZURFZ1IIOQ,2
2020-02-21,chang@aol.com,62291,XJC0QTJJ3UPG,1
2020-02-21,neemp@yahoo.com,30717,EB60RJZ7UUE6,1
2020-02-21,swisp@gmail.com,23929,SA9QXS5GM5LO,2
2020-02-21,dreov@outlook.com,35623,R5DQE6UNCDI5,1
2020-02-21,flueng@yahoo.com,64712,0FFRB4YVOQO2,2
2020-02-21,dy@gmail.com,15628,8UJZI1MNARWT,2
2020-02-21,dy@gmail.com,15628,CLHX8NNKF4EF,1
2020-02-21,hish@yahoo.com,10311,3VY8X4JRVO5C,1
2020-02-21,loo@msn.com,14838,1KWHRIV61Z8O,1
2020-02-21,loo@msn.com,14838,KN3AFQ7FZXBS,1
2020-02-21,loo@msn.com,14838,12SQSSTLDPSQ,2
2020-02-21,jiuf@gmail.com,05519,ZU2J5DK7XWYR,1
2020-02-21,groe@yahoo.com,31087,YL3QX1ESSE1C,2
2020-02-21,shush@outlook.com,13645,T4YB1OICOEZ6,1
2020-02-21,shush@outlook.com,13645,JL5VH0Y9HSBK,1
2020-02-21,shush@outlook.com,13645,266XEQO216MH,1
2020-02-21,ki@inbox.com,37310,3Y31SIP8CA5F,1
2020-02-21,ki@inbox.com,37310,YROMIAM6SY05,1
2020-02-21,ki@inbox.com,37310,6GH1CWJP6UDJ,2
2020-02-21,mon@hotmail.com,65590,H3ERBZB4NTYJ,1
2020-02-21,puapt@gmail.com,15698,JV64ZMYHH2GQ,1
2020-02-21,puapt@gmail.com,15698,GJ3XSQ6X0KGB,1
2020-02-21,puapt@gmail.com,15698,4XUA9EALPXKG,2
2020-02-21,puapt@gmail.com,15698,EY64IVK94PW9,2
2020-02-21,pai@inbox.com,70878,DXUKM3NL9KFI,1
2020-02-21,pai@inbox.com,70878,X14CDZTZ2OAE,2
2020-02-21,pai@inbox.com,70878,HBWV19KB2E06,1
2020-02-21,kuo@gmail.com,25006,XKWSO88CCD3C,3
2020-02-21,flo@yahoo.com,19670,G4YEDSYI57UA,3
2020-02-21,meuf@gmail.com,52134,IZJ68Y6DC6UU,1
2020-02-21,wiav@msn.com,14838,UGPS9OJ5Y0HI,2
2020-02-21,wiav@msn.com,14838,UFPL2VT06RYR,3
2020-02-21,wiav@msn.com,14838,X7WJWXUS71IY,1
2020-02-21,crua@live.com,83719,33PYMTJWHFBI,1
2020-02-21,crua@live.com,83719,VNWU7F0BH4SB,1
2020-02-21,sleiy@gmail.com,85339,RX0AQFF0FOQ1,1
2020-02-21,sleiy@gmail.com,85339,XDOQXHZ53CM1,3
2020-02-21,sleiy@gmail.com,85339,M37C6635OA6V,1
2020-02-22,smomp@yahoo.com,77261,SJL3CTB9P5H8,1
2020-02-22,froig@inbox.com,94565,7HKU1TT8EH8J,2
2020-02-22,gai@aol.com,46081,B3X2AEN9JEFK,2
2020-02-22,smeug@gmail.com,50562,V5BP6YFU24CY,3
2020-02-22,slaf@aol.com,68246,WGDQ9OQO1SNB,1
2020-02-22,cruct@icloud.com,00359,AQRIUR5RYBMX,1
2020-02-23,freo@gmail.com,38464,HQ5BBUXIQ4QX,3
2020-02-23,freo@gmail.com,38464,DSD9O7JUW64J,4
2020-02-23,freo@gmail.com,38464,3I0BRYQ4ISUT,3
2020-02-23,snuosk@gmail.com,84318,UHW7TK0ALXWF,1
2020-02-23,snuosk@gmail.com,84318,BB2UOSK9JM2F,2
2020-02-23,swenk@gmail.com,33887,9A3I56L9FSP1,1
2020-02-23,round@hotmail.com,69985,57E1FGMYBBXT,2
2020-02-23,zio@aol.com,37310,VM4KYZILUUM7,1
2020-02-23,spiol@hotmail.com,10460,0VXEMS94P0OP,3
2020-02-23,spiol@hotmail.com,10460,0D2EVX9OIAP3,1
2020-02-23,paisk@gmail.com,50919,XE2V5WDG9ND0,1
2020-02-23,muab@msn.com,60958,RW3DELFX2I1R,1
2020-02-23,flaoh@msn.com,08325,WH6MJUQIZFVW,1
2020-02-23,flaoh@msn.com,08325,6OZHX91BZF2F,1
2020-02-23,nask@live.com,35980,MQ956VISG8VV,1
2020-02-23,nask@live.com,35980,546YGDCH9HXT,1
2020-02-23,nask@live.com,35980,DMPEUIB7FXTD,2
2020-02-23,crud@yahoo.com,43366,ZMX34LISSD97,1
2020-02-23,crud@yahoo.com,43366,DFY26BFDO69B,1
2020-02-23,crud@yahoo.com,43366,V58Z9OROIH51,1
2020-02-23,crud@yahoo.com,43366,T73AQL937TGH,1
2020-02-23,troa@gmail.com,14157,XPVUUBEL0UNR,1
2020-02-23,troa@gmail.com,14157,0QWPXGVKXZ0D,1
2020-02-23,yy@mail.com,17813,Z62UHT0U8TZ6,1
2020-02-23,yy@mail.com,17813,QD2AM4P1YOV4,1
2020-02-23,yy@mail.com,17813,WOH8Y83ASC0J,1
2020-02-23,stuo@gmail.com,23008,HTBZWZVL425G,1
2020-02-23,stuo@gmail.com,23008,KVCLHD9KF1WS,4
2020-02-23,stuo@gmail.com,23008,SXIVH712J3AU,2
2020-02-23,stuo@gmail.com,23008,7QBXX10386KX,2
2020-02-23,gu@hotmail.com,77468,RE9FD9SFA6TI,3
2020-02-23,greuh@yahoo.com,14838,1K8V4DY7EON8,2
2020-02-23,greuh@yahoo.com,14838,SF2CPKCPWYHJ,4
2020-02-23,greuh@yahoo.com,14838,GBJ5RY5PG5N2,3
2020-02-23,greuh@yahoo.com,14838,U4W9BDJP02Z1,1
2020-02-23,kag@aol.com,02264,839PVFPDDIQH,2
2020-02-23,kag@aol.com,02264,N050TRHDW8AW,1
2020-02-23,kag@aol.com,02264,MDIW6CTVL490,1
2020-02-23,kag@aol.com,02264,HR30BB21WKZW,1
2020-02-23,giu@hotmail.com,38459,3HS6BT9N19R1,1
2020-02-23,chio@gmail.com,02225,8QYERFHPMKDD,1
2020-02-23,flut@gmail.com,61431,UN42UJYTCQGE,2
2020-02-23,flut@gmail.com,61431,C0DS1VXEXSEL,1
2020-02-23,flut@gmail.com,61431,RI7LHSRX1KLM,1
2020-02-23,ji@yahoo.com,62065,0CMTA682SU5F,3
2020-02-23,ji@yahoo.com,62065,ESBD26PM97M7,1
2020-02-23,sue@icloud.com,87890,3W3YRH1HOPVJ,2
2020-02-24,ray@yahoo.com,99570,M2YB7MEWRO6H,2
2020-02-24,ray@yahoo.com,99570,VG8Y1TYGGCGG,1
2020-02-24,blyss@yahoo.com,08623,MC1YM3090XVE,1
2020-02-24,pask@gmail.com,32337,S21YCI4JVGI7,2
2020-02-24,fraaw@outlook.com,02981,151NXDPIT74I,2
2020-02-24,plyng@aol.com,00467,8HJIA75C7G7T,2
2020-02-24,noeb@gmail.com,71952,E3SGBFM4H6OQ,1
2020-02-24,noeb@gmail.com,71952,CXPCBLCZWFA0,1
2020-02-24,noeb@gmail.com,71952,GR1YJJUJ5B3G,1
2020-02-24,noeb@gmail.com,71952,O1IA7T3Q971P,1
2020-02-24,noeb@gmail.com,71952,V8KD522B16W3,1
2020-02-24,noeb@gmail.com,71952,0GUL5YYHVA0U,3
2020-02-24,fliy@outlook.com,35980,NUMQFK6L0SLW,1
2020-02-24,gro@aol.com,57826,GUSGUIJT4MM7,3
2020-02-24,gro@aol.com,57826,F0X7GMS0ARPD,1
2020-02-24,gro@aol.com,57826,DXMQS3TG955M,2
2020-02-24,bouy@yahoo.com,63325,GNMBTZE18SQR,1
2020-02-24,bouy@yahoo.com,63325,YE08JEF4RTFT,3
2020-02-24,hi@aol.com,62517,31RO9BCAD6XN,1
2020-02-24,hi@aol.com,62517,TEFDCVHED18T,2
2020-02-24,hi@aol.com,62517,Q191BE7ZG9TN,2
2020-02-24,swev@live.com,09112,NT4G14SRGB3A,3
2020-02-24,swev@live.com,09112,GF6PDYOW1JSL,1
2020-02-24,ruo@mail.com,32576,949OMPY7G7BA,2
2020-02-24,ruo@mail.com,32576,029O9H8DDBRP,2
2020-02-24,sipt@yahoo.com,28911,0H0KWISX8AC9,4
2020-02-24,sipt@yahoo.com,28911,OHJ3FXVM3VNK,1
2020-02-24,sipt@yahoo.com,28911,YM48ACX829NG,1
2020-02-24,sipt@yahoo.com,28911,8I0LKXCIFDDB,2
2020-02-24,sipt@yahoo.com,28911,15JDEGZWLT6F,2
2020-02-24,tryg@icloud.com,52717,UVZLXJR3TDOV,3
2020-02-24,fyn@yahoo.com,95080,LL2PVK72E14G,2
2020-02-24,nyft@gmail.com,35996,QCNDG6N9LF1U,1
2020-02-24,mont@mail.com,50673,H1TS14K2AEC7,1
2020-02-24,smie@yahoo.com,74180,KM4SCNYKWXG8,1
2020-02-24,fy@inbox.com,07274,BMQJKRX3CDX0,1
2020-02-24,muig@live.com,27467,9T8CHZPSYXDT,2
2020-02-24,la@outlook.com,13548,X4N0Q8AUZJ85,1
2020-02-24,zech@outlook.com,54511,TK75EQYJLFA0,1
2020-02-24,zech@outlook.com,54511,L9968OWPMWW3,2
2020-02-25,plu@yahoo.com,72751,4K9WY2NV587R,2
2020-02-25,plu@yahoo.com,72751,PDDF5Y49SOIO,1
2020-02-25,waoy@gmail.com,85814,KKXWAWQA8ZD1,2
2020-02-25,pleiss@live.com,77620,SXSP364P6VWX,3
2020-02-25,pleiss@live.com,77620,PXQ5HNWOYABC,2
2020-02-25,crei@hotmail.com,62517,8QMAEPBA21GD,1
2020-02-25,crei@hotmail.com,62517,N0FW9B7TLUJB,2
2020-02-25,crei@hotmail.com,62517,3W0IL1GTPDVY,3
2020-02-25,crei@hotmail.com,62517,GWO1QXWAZJKI,5
2020-02-25,chua@yahoo.com,23257,WZLBOH5D3OQQ,4
2020-02-25,chua@yahoo.com,23257,TP0EIJWJJH1A,2
2020-02-25,fei@outlook.com,60583,8UOMFDJE06P3,2
2020-02-25,frab@aol.com,38162,CZ8KJ9Y41OAZ,2
2020-02-25,goich@msn.com,86363,CPXJXYVQEHOW,4
2020-02-25,koi@outlook.com,45118,Y5VLQ0JHJAFG,1
2020-02-25,jeact@inbox.com,98035,K8YDM0GXZNNR,1
2020-02-25,prosp@aol.com,89172,8F2SPO0ZC2L8,3
2020-02-25,prosp@aol.com,89172,2S1YQUQ6GC92,2
2020-02-25,flo@gmail.com,88979,PRF03JVEJX5J,2
2020-02-26,traa@yahoo.com,28590,KMC3TIL7ACUZ,2
2020-02-26,traa@yahoo.com,28590,1FCVJ7W0ZCG8,2
2020-02-26,traa@yahoo.com,28590,GYM1VVX328Q2,1
2020-02-26,bact@aol.com,07011,BZM965VA9PSR,1
2020-02-26,glia@yahoo.com,96214,1Q6SMCE8Z01F,2
2020-02-26,glia@yahoo.com,96214,2PTEYL96IRMP,1
2020-02-26,glia@yahoo.com,96214,ANXYAKEE45Y0,1
2020-02-26,shaam@outlook.com,37447,PS2S12XPO3XX,1
2020-02-26,shaam@outlook.com,37447,QW2TML4R6DIX,1
2020-02-26,spew@aol.com,48710,WEOP4I91RTH4,1
2020-02-26,skyct@gmail.com,64156,BTLRCMBZZOLR,1
2020-02-26,skyct@gmail.com,64156,ZX8P71A7QH4X,1
2020-02-26,skyct@gmail.com,64156,XDKEJFNPP5KM,1
2020-02-26,skyct@gmail.com,64156,QKQW7I6VC664,1
2020-02-26,skyct@gmail.com,64156,XQIJX1K8OI3J,2
2020-02-26,skyct@gmail.com,64156,MHXWMZFDQLM7,2
2020-02-26,fong@aol.com,40941,R4CJ07T2D6S7,1
2020-02-26,fong@aol.com,40941,YHBH2EI88HEX,2
2020-02-26,fong@aol.com,40941,L2OQ0F51DZBN,1
2020-02-26,wy@aol.com,47891,P46KXZIW1GNQ,1
2020-02-26,do@gmail.com,51077,QU820CJT1S3A,2
2020-02-26,do@gmail.com,51077,D76Z63N36UPL,2
2020-02-26,she@live.com,12002,F0SRWZ42KSZH,4
2020-02-26,she@live.com,12002,I86IBJO00H7D,1
2020-02-26,she@live.com,12002,A7I7Z4MQXXJ9,1
2020-02-26,she@live.com,12002,7BRLF8Q6P2G3,1
2020-02-26,she@live.com,12002,3JPSK36VH0BF,1
2020-02-26,laet@yahoo.com,58048,647WBR52IH5O,3
2020-02-26,laet@yahoo.com,58048,K1H1SGQKBXH4,2
2020-02-26,laet@yahoo.com,58048,0WUQX86PVXVA,1
2020-02-26,laet@yahoo.com,58048,8X6RX5DMJFGA,4
2020-02-26,laet@yahoo.com,58048,136WGFJCWTX7,3
2020-02-26,laet@yahoo.com,58048,YXHS7LU4FLSZ,1
2020-02-26,strio@gmail.com,36489,VEG68759ZULE,3
2020-02-26,strio@gmail.com,36489,MFTSFHS8G157,3
2020-02-26,strio@gmail.com,36489,I3TV3ZIF569A,1
2020-02-26,loend@live.com,95264,V6JFROA8QB3N,3
2020-02-26,brish@gmail.com,38273,W951WY41TYA2,1
2020-02-26,brish@gmail.com,38273,2N4SZFSFF6PA,1
2020-02-27,streb@yahoo.com,37933,F15NA0RPPAI9,1
2020-02-27,streb@yahoo.com,37933,93JTG54FR898,2
2020-02-27,ru@gmail.com,47782,T3B4CQCQK6QU,1
2020-02-27,ru@gmail.com,47782,YAUPD1NNR3LS,1
2020-02-27,dry@icloud.com,56697,BQIH3IL6ZIEY,1
2020-02-27,dry@icloud.com,56697,QAOIUXJJIKPO,5
2020-02-27,dry@icloud.com,56697,XH8OUAQGZDNJ,1
2020-02-27,smiag@hotmail.com,43866,VRX333EEH7RA,1
2020-02-27,smiag@hotmail.com,43866,UFAXVKAR1BTY,1
2020-02-27,graa@gmail.com,09071,YK6QT27UUNZ7,1
2020-02-27,graa@gmail.com,09071,O4OQGRSFJ9R9,1
2020-02-27,graa@gmail.com,09071,Z22JX6EO0X6K,2
2020-02-27,spouct@msn.com,77321,EJOIUMZRZ164,3
2020-02-27,spouct@msn.com,77321,P3A6GAU1IYR3,1
2020-02-27,spouct@msn.com,77321,URB5P80XPTBO,1
2020-02-27,spouct@msn.com,77321,DPONTJTMXLWF,1
2020-02-27,spouct@msn.com,77321,5EIST9EU23C3,2
2020-02-27,spouct@msn.com,77321,24TYU35SGPLK,1
2020-02-27,bao@inbox.com,42936,JY1E2R1O0IV1,3
2020-02-27,gunt@live.com,35996,9O6CR2CVL9JX,1
2020-02-27,skie@yahoo.com,91270,UCGZ4Z5GL60V,2
2020-02-27,skie@yahoo.com,91270,3HC36AI81KRL,2
2020-02-27,skie@yahoo.com,91270,HVLFHWLXJW0W,1
2020-02-27,groo@gmail.com,76750,7VC3KZ9H4854,1
2020-02-27,brua@hotmail.com,14560,HHPVDUQVC8HY,2
2020-02-27,brua@hotmail.com,14560,WGFTT8488LIZ,4
2020-02-27,croach@inbox.com,94204,ZZBKW9G4V3G9,1
2020-02-27,snaong@hotmail.com,41182,CL77YESSNMIY,1
2020-02-27,lau@msn.com,55221,G2UYQI1QHKH0,2
2020-02-27,blai@gmail.com,61985,TC68CC532B3O,1
2020-02-27,lyf@hotmail.com,15712,9DK628D0B2AH,4
2020-02-27,lyf@hotmail.com,15712,CXUPIY7XYRXL,3
2020-02-27,lyf@hotmail.com,15712,U0897TLMEG7K,1
2020-02-27,tryg@icloud.com,52717,SF7K8TVTGVMU,2
2020-02-27,tryg@icloud.com,52717,FLB3UX5CB54A,2
2020-02-27,bu@gmail.com,61431,JDJALVHL79WA,1
2020-02-28,dua@hotmail.com,77693,K4O0DOOTQJ5P,1
2020-02-28,ner@hotmail.com,75015,M968OZKHS2EB,1
2020-02-28,ner@hotmail.com,75015,N7ETKWYE854B,2
2020-02-28,flaach@aol.com,54511,RG7I7PMW64M7,3
2020-02-28,flaach@aol.com,54511,G7WCIL9RVC61,2
2020-02-28,flaach@aol.com,54511,C0F1MFA7F1X6,2
2020-02-28,flaach@aol.com,54511,GBNJXO6AUYMV,1
2020-02-28,flaach@aol.com,54511,RKZYR8BUU85W,3
2020-02-28,voach@yahoo.com,05842,T9A4RE5YPXCS,1
2020-02-28,voach@yahoo.com,05842,7IAZ1KDLK1F1,3
2020-02-28,voach@yahoo.com,05842,MU5R4BPROWYB,1
2020-02-28,voach@yahoo.com,05842,JPNWW03874MI,1
2020-02-28,plae@outlook.com,94565,HDFQI1C541KP,4
2020-02-28,spei@gmail.com,02563,092DE3JSS1YQ,1
2020-02-28,spei@gmail.com,02563,UG26L7B87WR8,4
2020-02-28,yeo@yahoo.com,23008,F3NTVXTBIK79,1
2020-02-28,yeo@yahoo.com,23008,NY10YIQE8O23,1
2020-02-28,yeo@yahoo.com,23008,NT940YJQPZ58,1
2020-02-28,zi@live.com,12002,YOOZNJHUPH7K,3
2020-02-28,zi@live.com,12002,Z8OS3HP9RXNW,2
2020-02-28,swab@gmail.com,84031,TJYK3OSF4CXR,3
2020-02-28,swab@gmail.com,84031,ZPJJL7E5PEEG,1
2020-02-28,soag@live.com,23369,RLTNPATTRI6I,1
2020-02-28,soag@live.com,23369,GZ6Q6M3UQHTU,1
2020-02-28,flue@inbox.com,74408,T6ZO1TYZ7QHF,1
2020-02-28,snui@aol.com,14888,8IMQL3EQAC1O,1
2020-02-29,cleiz@aol.com,62606,EFKAYV0JQK6B,1
2020-02-29,cleiz@aol.com,62606,9XDPVO7ULFL2,2
2020-02-29,cleiz@aol.com,62606,B2CILPDCV2J8,1
2020-02-29,stai@gmail.com,76428,9RB5FSM1I0QF,1
2020-02-29,stai@gmail.com,76428,P0Z8INA7GG08,1
